TradingDate,SecurityID,Value
2024.01.04,600002.SH,-0.102809
2024.01.04,600014.SH,0.005472
2024.01.04,000017.SZ,0.394757
2024.01.04,000007.SZ,0.243611
2024.01.04,600018.SH,0.361765
2024.01.04,600015.SH,0.167543
2024.01.04,000024.SZ,0.178684
2024.01.04,600016.SH,0.173943
2024.01.04,000023.SZ,0.306582
2024.01.04,000012.SZ,0.330878
2024.01.04,000001.SZ,-0.53223
2024.01.04,000003.SZ,-0.218473
2024.01.04,000010.SZ,-0.021555
2024.01.04,600009.SH,0.306034
2024.01.04,000011.SZ,0.878836
2024.01.04,000004.SZ,-0.326487
2024.01.04,600024.SH,0.51945
2024.01.04,600005.SH,-0.204349
2024.01.04,600003.SH,0.765383
2024.01.04,000019.SZ,1.036296
2024.01.04,000021.SZ,-0.793882
2024.01.04,600006.SH,-0.083042
2024.01.04,000008.SZ,-1.094998
2024.01.04,000020.SZ,-0.764794
2024.01.04,600011.SH,-0.733638
2024.01.04,000015.SZ,0.392157
2024.01.04,600020.SH,0.298616
2024.01.05,600008.SH,-0.252458
2024.01.05,600022.SH,-0.024496
2024.01.05,000005.SZ,3.5e-05
2024.01.05,600021.SH,0.192754
2024.01.05,600015.SH,-0.339563
2024.01.05,000007.SZ,0.568463
2024.01.05,600007.SH,-0.004085
2024.01.05,600001.SH,0.157051
2024.01.05,000011.SZ,-0.100464
2024.01.05,000023.SZ,0.202278
2024.01.05,000022.SZ,0.920063
2024.01.05,600018.SH,-0.105107
2024.01.05,000020.SZ,-0.187796
2024.01.05,000003.SZ,-0.330625
2024.01.05,600023.SH,0.054642
2024.01.05,600002.SH,0.048851
2024.01.05,600005.SH,0.110174
2024.01.05,000006.SZ,0.318581
2024.01.05,000013.SZ,0.255537
2024.01.05,000014.SZ,0.073192
2024.01.05,600012.SH,1.061353
2024.01.05,600000.SH,0.429793
2024.01.05,000012.SZ,-0.460177
2024.01.05,600009.SH,-0.688148
2024.01.05,000009.SZ,-0.263372
2024.01.05,600004.SH,0.160782
2024.01.05,600011.SH,-0.305297
2024.01.05,600024.SH,-0.229361
2024.01.05,000018.SZ,0.097486
2024.01.05,000021.SZ,-0.086534
2024.01.05,000004.SZ,-0.939398
2024.01.05,600003.SH,0.623041
2024.01.05,000002.SZ,0.506931
2024.01.05,000016.SZ,-0.558108
2024.01.05,000015.SZ,0.112898
2024.01.05,000019.SZ,-0.473823
2024.01.05,600020.SH,-0.219946
2024.01.05,000025.SZ,0.327529
2024.01.05,600010.SH,0.489476
2024.01.05,600019.SH,0.477774
2024.01.05,600016.SH,0.206872
2024.01.05,600013.SH,0.722055
2024.01.05,000010.SZ,-0.220828
2024.01.05,000024.SZ,-0.109862
2024.01.05,600017.SH,-1.212861
2024.01.05,600014.SH,0.037924
2024.01.05,000008.SZ,0.374299
2024.01.05,600006.SH,0.227082
2024.01.05,000001.SZ,-0.227558
2024.01.08,600000.SH,-0.21334
2024.01.08,000005.SZ,0.081584
2024.01.08,000024.SZ,-0.732585
2024.01.08,000023.SZ,-0.349346
2024.01.08,000012.SZ,0.443822
2024.01.08,000010.SZ,0.424603
2024.01.08,600017.SH,0.049778
2024.01.08,600008.SH,-0.306463
2024.01.08,600021.SH,0.332694
2024.01.08,000014.SZ,0.538305
2024.01.08,000020.SZ,-0.286122
2024.01.08,600024.SH,-0.807448
2024.01.08,000008.SZ,0.144629
2024.01.08,000003.SZ,0.376946
2024.01.08,600015.SH,0.213803
2024.01.08,600023.SH,0.702601
2024.01.08,000011.SZ,0.704712
2024.01.08,600022.SH,-0.232637
2024.01.08,600007.SH,0.019559
2024.01.08,600002.SH,-0.328206
2024.01.08,000002.SZ,-0.59097
2024.01.08,000006.SZ,-0.561658
2024.01.08,600011.SH,0.278572
2024.01.08,600018.SH,0.071505
2024.01.08,000018.SZ,0.365042
2024.01.08,000016.SZ,1.185872
2024.01.08,600004.SH,0.169995
2024.01.08,000009.SZ,-0.473899
2024.01.08,000007.SZ,0.437625
2024.01.08,600005.SH,-0.483195
2024.01.08,600016.SH,0.79423
2024.01.08,600013.SH,-1.065663
2024.01.08,600009.SH,-0.353213
2024.01.08,600010.SH,0.231131
2024.01.08,000004.SZ,0.508822
2024.01.08,600006.SH,-0.41843
2024.01.08,000015.SZ,-0.509068
2024.01.08,000022.SZ,-0.005755
2024.01.08,000021.SZ,0.874558
2024.01.08,000017.SZ,-0.849127
2024.01.08,600014.SH,-0.236999
2024.01.08,600019.SH,0.050154
2024.01.08,600020.SH,-0.477913
2024.01.09,600005.SH,1.195864
2024.01.09,000021.SZ,-0.400618
2024.01.09,000012.SZ,-0.080857
2024.01.09,000014.SZ,-0.049951
2024.01.09,600017.SH,0.260283
2024.01.09,600012.SH,0.351247
2024.01.09,600011.SH,0.441449
2024.01.09,000009.SZ,0.404972
2024.01.09,600023.SH,-0.829568
2024.01.09,000011.SZ,-1.395607
2024.01.09,000024.SZ,-0.346197
2024.01.09,000002.SZ,-0.106717
2024.01.09,000004.SZ,-0.395643
2024.01.09,600006.SH,-0.318858
2024.01.09,600009.SH,-0.257134
2024.01.09,600010.SH,0.199712
2024.01.09,000022.SZ,-0.605855
2024.01.09,600015.SH,-0.127923
2024.01.09,600001.SH,-0.124096
2024.01.09,600020.SH,0.188341
2024.01.09,000003.SZ,0.491944
2024.01.09,600002.SH,0.753045
2024.01.09,000020.SZ,-0.462004
2024.01.09,000019.SZ,-1.088996
2024.01.09,600007.SH,-0.209973
2024.01.09,000016.SZ,-0.883317
2024.01.09,600008.SH,1.27828
2024.01.09,600003.SH,-0.525449
2024.01.09,000015.SZ,0.192908
2024.01.09,000006.SZ,0.378024
2024.01.09,000017.SZ,0.081302
2024.01.09,600018.SH,0.949351
2024.01.09,000008.SZ,-0.190249
2024.01.09,000025.SZ,-0.50645
2024.01.09,000013.SZ,-0.532321
2024.01.09,600019.SH,0.285994
2024.01.09,000001.SZ,-0.183908
2024.01.09,000005.SZ,-0.532253
2024.01.09,600014.SH,0.131644
2024.01.09,000007.SZ,0.265616
2024.01.09,600000.SH,0.046644
2024.01.09,600022.SH,0.360789
2024.01.09,600024.SH,-0.04496
2024.01.09,000010.SZ,-0.385821
2024.01.09,600021.SH,0.316691
2024.01.10,000019.SZ,0.195426
2024.01.10,600002.SH,0.410624
2024.01.10,600014.SH,-0.025816
2024.01.10,000020.SZ,0.27671
2024.01.10,600013.SH,-0.265567
2024.01.10,000003.SZ,0.390459
2024.01.10,600010.SH,0.075725
2024.01.10,000015.SZ,-0.721812
2024.01.10,000002.SZ,0.484861
2024.01.10,000006.SZ,-0.097784
2024.01.10,600003.SH,-0.167393
2024.01.10,600011.SH,-0.254665
2024.01.10,000021.SZ,-0.218013
2024.01.10,600024.SH,0.081486
2024.01.10,600012.SH,-0.527121
2024.01.10,000011.SZ,-0.817638
2024.01.10,600018.SH,-0.565564
2024.01.10,000009.SZ,0.157527
2024.01.10,600008.SH,-0.114301
2024.01.10,000001.SZ,0.523265
2024.01.10,000012.SZ,-0.065788
2024.01.10,000022.SZ,0.387925
2024.01.10,600017.SH,-0.379739
2024.01.10,600005.SH,-0.250903
2024.01.10,600007.SH,-0.028569
2024.01.10,000010.SZ,-0.10682
2024.01.10,600000.SH,-0.153514
2024.01.10,600022.SH,-0.469389
2024.01.10,000005.SZ,-0.826113
2024.01.10,000016.SZ,0.282177
2024.01.10,600001.SH,0.226299
2024.01.10,600020.SH,-0.340266
2024.01.10,600019.SH,0.15611
2024.01.10,000007.SZ,-0.116555
2024.01.10,600015.SH,0.519754
2024.01.10,600006.SH,-0.689461
2024.01.10,000017.SZ,-0.096695
2024.01.10,600023.SH,-0.136605
2024.01.10,600009.SH,0.047226
2024.01.10,000018.SZ,0.735237
2024.01.10,000024.SZ,-0.09519
2024.01.10,000008.SZ,0.338235
2024.01.10,000014.SZ,-0.10724
2024.01.10,600016.SH,0.502125
2024.01.10,000013.SZ,0.343093
2024.01.11,000025.SZ,-0.125341
2024.01.11,000004.SZ,-0.0661
2024.01.11,000010.SZ,0.244083
2024.01.11,600004.SH,1.16693
2024.01.11,000020.SZ,0.206803
2024.01.11,600020.SH,0.316778
2024.01.11,000019.SZ,-1.212126
2024.01.11,000008.SZ,0.191154
2024.01.11,000017.SZ,-0.634566
2024.01.11,000021.SZ,-0.181133
2024.01.11,000013.SZ,0.085808
2024.01.11,600011.SH,-0.088686
2024.01.11,600005.SH,-0.255615
2024.01.11,000007.SZ,-0.251159
2024.01.11,600007.SH,-0.043159
2024.01.11,600006.SH,-0.064989
2024.01.11,600001.SH,0.072501
2024.01.11,600019.SH,0.035126
2024.01.11,600015.SH,0.701803
2024.01.11,600009.SH,-0.962436
2024.01.11,000005.SZ,0.184851
2024.01.11,000015.SZ,0.09787
2024.01.11,000012.SZ,-0.00473
2024.01.11,600000.SH,-0.29054
2024.01.11,000024.SZ,-0.01249
2024.01.11,600024.SH,-0.754389
2024.01.11,600013.SH,0.165724
2024.01.11,600008.SH,0.256394
2024.01.11,000022.SZ,-0.28967
2024.01.11,600010.SH,1.03271
2024.01.11,600018.SH,0.002143
2024.01.11,600002.SH,0.084401
2024.01.11,600016.SH,0.730256
2024.01.11,000003.SZ,1.133426
2024.01.11,000006.SZ,-0.499305
2024.01.11,000011.SZ,-0.226217
2024.01.11,600003.SH,0.011026
2024.01.11,000016.SZ,-0.309072
2024.01.11,000018.SZ,0.485421
2024.01.11,600014.SH,-0.364127
2024.01.11,600012.SH,0.695666
2024.01.12,000024.SZ,0.177061
2024.01.12,600017.SH,-0.977557
2024.01.12,000022.SZ,0.27298
2024.01.12,600008.SH,-0.656364
2024.01.12,600021.SH,-0.618254
2024.01.12,000012.SZ,0.247419
2024.01.12,000003.SZ,0.332482
2024.01.12,000016.SZ,0.666712
2024.01.12,600020.SH,-0.480497
2024.01.12,600019.SH,-0.306452
2024.01.12,600007.SH,0.29637
2024.01.12,000023.SZ,0.676326
2024.01.12,000013.SZ,0.160274
2024.01.12,600003.SH,-0.374812
2024.01.12,000009.SZ,0.817396
2024.01.12,000006.SZ,-0.066996
2024.01.12,600016.SH,-0.051413
2024.01.12,000007.SZ,-0.653737
2024.01.12,600001.SH,0.426231
2024.01.12,600004.SH,0.49049
2024.01.12,000020.SZ,-0.288728
2024.01.12,600015.SH,0.939791
2024.01.12,600018.SH,-0.229377
2024.01.12,600012.SH,0.376814
2024.01.12,600014.SH,0.176012
2024.01.12,600024.SH,-0.948591
2024.01.12,000004.SZ,0.336139
2024.01.12,600013.SH,0.291249
2024.01.12,600002.SH,-0.819004
2024.01.12,000015.SZ,0.826854
2024.01.12,600022.SH,0.293281
2024.01.12,000002.SZ,0.683888
2024.01.12,000008.SZ,-0.793867
2024.01.12,000014.SZ,-0.141029
2024.01.12,000001.SZ,0.654488
2024.01.12,600011.SH,-0.719959
2024.01.12,600023.SH,-0.126368
2024.01.12,000021.SZ,0.267438
2024.01.12,600006.SH,-0.883103
2024.01.12,600005.SH,-0.596508
2024.01.12,600000.SH,0.755229
2024.01.12,600010.SH,0.094084
2024.01.12,000017.SZ,0.652537
2024.01.12,000010.SZ,0.155235
2024.01.12,000011.SZ,1.292135
2024.01.12,000025.SZ,0.283553
2024.01.12,000005.SZ,0.699077
2024.01.12,000019.SZ,-0.058856
2024.01.12,000018.SZ,0.169552
2024.01.15,600016.SH,0.060653
2024.01.15,600001.SH,0.847213
2024.01.15,600009.SH,-0.20677
2024.01.15,600004.SH,-0.021589
2024.01.15,000015.SZ,-0.751797
2024.01.15,000011.SZ,0.285804
2024.01.15,600019.SH,0.231014
2024.01.15,600017.SH,0.130624
2024.01.15,600020.SH,-0.009641
2024.01.15,000018.SZ,-0.047606
2024.01.15,000001.SZ,0.349723
2024.01.15,000016.SZ,0.084365
2024.01.15,600013.SH,0.256259
2024.01.15,000024.SZ,0.206264
2024.01.15,000014.SZ,0.660486
2024.01.15,600012.SH,0.43727
2024.01.15,000010.SZ,0.195204
2024.01.15,000025.SZ,0.857984
2024.01.15,000003.SZ,0.308907
2024.01.15,600021.SH,0.751254
2024.01.15,600008.SH,0.402244
2024.01.15,000020.SZ,-0.822187
2024.01.15,000019.SZ,0.75119
2024.01.15,000002.SZ,0.166361
2024.01.15,000009.SZ,0.072795
2024.01.15,600018.SH,0.239447
2024.01.15,600006.SH,-0.073719
2024.01.15,600023.SH,0.212287
2024.01.15,000017.SZ,-0.197165
2024.01.15,600010.SH,0.735909
2024.01.15,000021.SZ,0.041979
2024.01.15,600002.SH,-0.092519
2024.01.15,600022.SH,-0.36369
2024.01.15,600003.SH,0.233161
2024.01.15,600007.SH,0.192326
2024.01.15,600024.SH,0.292985
2024.01.15,600000.SH,-0.414853
2024.01.15,600014.SH,-0.701818
2024.01.15,600005.SH,0.411569
2024.01.15,600011.SH,0.841094
2024.01.15,000008.SZ,-0.414404
2024.01.15,000004.SZ,0.893493
2024.01.15,000012.SZ,0.240728
2024.01.15,000013.SZ,0.095241
2024.01.15,000022.SZ,-0.100001
2024.01.15,000006.SZ,-0.593486
2024.01.16,600003.SH,-0.372948
2024.01.16,000022.SZ,0.144299
2024.01.16,000011.SZ,-0.518047
2024.01.16,000021.SZ,0.312282
2024.01.16,000001.SZ,-0.291751
2024.01.16,600005.SH,-0.147455
2024.01.16,600021.SH,0.133721
2024.01.16,600010.SH,0.066394
2024.01.16,000025.SZ,0.026845
2024.01.16,600012.SH,-0.360459
2024.01.16,600015.SH,-0.13492
2024.01.16,000013.SZ,0.015947
2024.01.16,000023.SZ,-0.672688
2024.01.16,600023.SH,-0.216412
2024.01.16,000014.SZ,0.208695
2024.01.16,600014.SH,-0.623864
2024.01.16,000007.SZ,0.593146
2024.01.16,600019.SH,0.649661
2024.01.16,000008.SZ,-0.60772
2024.01.16,600018.SH,0.693665
2024.01.16,000004.SZ,-0.056936
2024.01.16,000009.SZ,0.224112
2024.01.16,000020.SZ,-0.233471
2024.01.16,000002.SZ,0.476377
2024.01.16,600008.SH,0.217902
2024.01.16,600024.SH,-0.392222
2024.01.16,600002.SH,-0.567746
2024.01.16,600013.SH,-0.715296
2024.01.16,000016.SZ,0.108826
2024.01.16,600011.SH,0.30109
2024.01.16,600007.SH,0.340338
2024.01.16,000005.SZ,-0.044136
2024.01.16,000024.SZ,-0.563643
2024.01.16,000012.SZ,-0.326183
2024.01.16,000019.SZ,0.591029
2024.01.16,000018.SZ,-0.227459
2024.01.16,600001.SH,0.086564
2024.01.16,000017.SZ,-0.52297
2024.01.16,000015.SZ,0.183146
2024.01.16,600000.SH,-0.213987
2024.01.16,000003.SZ,0.538211
2024.01.16,600022.SH,0.401634
2024.01.16,600016.SH,-0.232998
2024.01.16,600006.SH,-0.048477
2024.01.16,000010.SZ,-0.260703
2024.01.16,600017.SH,-0.694862
2024.01.16,600009.SH,-0.413866
2024.01.16,600020.SH,0.113963
2024.01.16,600004.SH,0.177485
2024.01.17,600017.SH,-0.26917
2024.01.17,600004.SH,-0.487063
2024.01.17,600011.SH,0.061872
2024.01.17,600005.SH,-0.030153
2024.01.17,000022.SZ,-0.627489
2024.01.17,600024.SH,-0.467319
2024.01.17,000023.SZ,-0.864024
2024.01.17,000004.SZ,-0.719765
2024.01.17,600001.SH,-0.304014
2024.01.17,600009.SH,0.375423
2024.01.17,000018.SZ,0.438813
2024.01.17,600015.SH,0.798415
2024.01.17,000003.SZ,0.093829
2024.01.17,600007.SH,-0.024162
2024.01.17,000013.SZ,0.12927
2024.01.17,600023.SH,0.124474
2024.01.17,600019.SH,-0.92656
2024.01.17,000014.SZ,0.826133
2024.01.17,000005.SZ,-1.083773
2024.01.17,600003.SH,0.456078
2024.01.17,600020.SH,-0.09011
2024.01.17,600018.SH,-0.663052
2024.01.17,600006.SH,0.147384
2024.01.17,000007.SZ,-0.177373
2024.01.17,000009.SZ,-0.459573
2024.01.17,000012.SZ,-0.809042
2024.01.17,000010.SZ,-0.851057
2024.01.17,000025.SZ,-0.423759
2024.01.17,000017.SZ,-0.311798
2024.01.17,000011.SZ,-0.723575
2024.01.17,000019.SZ,-0.099064
2024.01.17,600000.SH,-0.652372
2024.01.17,600012.SH,0.061807
2024.01.17,000008.SZ,0.497386
2024.01.17,000020.SZ,0.026384
2024.01.17,600010.SH,-0.165221
2024.01.17,600014.SH,-0.385752
2024.01.17,600022.SH,0.604746
2024.01.17,000001.SZ,-0.215061
2024.01.17,600002.SH,1.126808
2024.01.18,600004.SH,-0.726121
2024.01.18,000021.SZ,0.563634
2024.01.18,600016.SH,1.108503
2024.01.18,000014.SZ,0.232833
2024.01.18,000011.SZ,0.271643
2024.01.18,000013.SZ,-0.234575
2024.01.18,600019.SH,0.034143
2024.01.18,600022.SH,0.406803
2024.01.18,000010.SZ,0.721263
2024.01.18,600018.SH,0.378368
2024.01.18,600015.SH,1.064388
2024.01.18,000016.SZ,0.204603
2024.01.18,600011.SH,-0.40548
2024.01.18,600021.SH,-0.39116
2024.01.18,000002.SZ,0.772574
2024.01.18,000017.SZ,0.658919
2024.01.18,000024.SZ,-0.666934
2024.01.18,000008.SZ,0.050614
2024.01.18,600020.SH,0.068771
2024.01.18,600002.SH,-0.220399
2024.01.18,600013.SH,-0.549819
2024.01.18,600024.SH,-0.231434
2024.01.18,600014.SH,-0.321306
2024.01.18,600008.SH,-0.537866
2024.01.18,000009.SZ,0.569901
2024.01.18,000018.SZ,0.296841
2024.01.18,600017.SH,-0.076693
2024.01.18,000025.SZ,-0.879916
2024.01.18,000023.SZ,0.00583
2024.01.18,600023.SH,0.415896
2024.01.18,000012.SZ,-0.212654
2024.01.18,000004.SZ,-0.419615
2024.01.18,600012.SH,0.093857
2024.01.18,000019.SZ,0.322902
2024.01.18,000001.SZ,-0.844598
2024.01.18,600000.SH,0.832372
2024.01.18,000006.SZ,-0.469196
2024.01.18,000007.SZ,-0.056023
2024.01.18,600009.SH,0.746003
2024.01.18,000022.SZ,0.218047
2024.01.18,600005.SH,0.703414
2024.01.19,600008.SH,-0.993884
2024.01.19,000004.SZ,0.543479
2024.01.19,000016.SZ,0.209235
2024.01.19,600017.SH,0.259886
2024.01.19,000012.SZ,-0.130521
2024.01.19,000018.SZ,0.420352
2024.01.19,000007.SZ,-0.288736
2024.01.19,600010.SH,-0.21018
2024.01.19,000010.SZ,0.441392
2024.01.19,600013.SH,0.305808
2024.01.19,000022.SZ,-0.511573
2024.01.19,600024.SH,0.915912
2024.01.19,600015.SH,-0.252022
2024.01.19,600002.SH,0.06093
2024.01.19,600018.SH,1.000621
2024.01.19,600009.SH,-0.902664
2024.01.19,000017.SZ,-0.725903
2024.01.19,600006.SH,0.348194
2024.01.19,000014.SZ,-1.112041
2024.01.19,600016.SH,-0.89452
2024.01.19,000003.SZ,0.714806
2024.01.19,000001.SZ,-0.07721
2024.01.19,600022.SH,1.225272
2024.01.19,000023.SZ,-0.390158
2024.01.19,000006.SZ,-0.032014
2024.01.19,000002.SZ,0.397542
2024.01.19,000019.SZ,0.362991
2024.01.19,600001.SH,-0.000223
2024.01.19,600007.SH,-0.197003
2024.01.19,600020.SH,0.242908
2024.01.19,600012.SH,0.81567
2024.01.19,600019.SH,0.508631
2024.01.19,000011.SZ,-0.189007
2024.01.19,600023.SH,-0.368659
2024.01.19,000015.SZ,-0.219167
2024.01.19,600014.SH,-0.509644
2024.01.19,000021.SZ,0.200932
2024.01.19,000009.SZ,0.53412
2024.01.19,000008.SZ,0.091557
2024.01.19,000020.SZ,0.98711
2024.01.19,600005.SH,1.014934
2024.01.19,000024.SZ,0.281095
2024.01.19,600021.SH,0.478196
2024.01.19,000025.SZ,-0.323002
2024.01.19,000005.SZ,-0.053176
2024.01.22,000016.SZ,-0.236079
2024.01.22,000023.SZ,-0.284782
2024.01.22,600014.SH,-0.078135
2024.01.22,000022.SZ,-0.519308
2024.01.22,600008.SH,-0.14928
2024.01.22,600002.SH,0.249493
2024.01.22,600020.SH,0.52537
2024.01.22,600010.SH,-0.18331
2024.01.22,600024.SH,0.700327
2024.01.22,600009.SH,0.331169
2024.01.22,600012.SH,0.353943
2024.01.22,000005.SZ,-0.45339
2024.01.22,000001.SZ,0.909996
2024.01.22,600015.SH,0.282798
2024.01.22,600003.SH,-0.160218
2024.01.22,600004.SH,-0.248442
2024.01.22,000017.SZ,-0.14911
2024.01.22,600001.SH,-0.503053
2024.01.22,000006.SZ,0.500266
2024.01.22,000011.SZ,-0.451845
2024.01.22,600019.SH,0.151029
2024.01.22,000007.SZ,-0.218842
2024.01.22,600017.SH,0.341514
2024.01.22,000003.SZ,0.409469
2024.01.22,600011.SH,-0.315836
2024.01.22,600021.SH,-0.010821
2024.01.22,000020.SZ,-0.71558
2024.01.22,000015.SZ,0.856388
2024.01.22,000010.SZ,0.540118
2024.01.22,600022.SH,-0.691653
2024.01.22,000025.SZ,-0.427336
2024.01.22,000019.SZ,-0.061293
2024.01.22,000012.SZ,0.025496
2024.01.22,600013.SH,-0.33691
2024.01.22,600005.SH,-0.566348
2024.01.22,600007.SH,0.203632
2024.01.22,600018.SH,0.875858
2024.01.22,600000.SH,0.033449
2024.01.22,000018.SZ,-0.13974
2024.01.22,000024.SZ,-0.192304
2024.01.22,000021.SZ,-0.542246
2024.01.22,000013.SZ,-0.329876
2024.01.22,000014.SZ,0.574172
2024.01.22,600006.SH,-1.029309
2024.01.22,000008.SZ,0.041168
2024.01.22,000004.SZ,0.020093
2024.01.22,000002.SZ,0.065316
2024.01.22,600023.SH,0.369825
2024.01.23,000013.SZ,-0.271781
2024.01.23,000018.SZ,0.312291
2024.01.23,000022.SZ,0.68312
2024.01.23,600002.SH,-0.265337
2024.01.23,600022.SH,-0.227265
2024.01.23,000010.SZ,0.105801
2024.01.23,000024.SZ,-0.491796
2024.01.23,000009.SZ,0.737904
2024.01.23,600021.SH,-0.496577
2024.01.23,000003.SZ,-0.361398
2024.01.23,600013.SH,0.838819
2024.01.23,000016.SZ,0.062493
2024.01.23,000011.SZ,0.926991
2024.01.23,600011.SH,-0.15444
2024.01.23,600012.SH,1.214958
2024.01.23,600017.SH,0.263024
2024.01.23,000023.SZ,-0.421019
2024.01.23,000012.SZ,-0.42872
2024.01.23,600003.SH,-0.773405
2024.01.23,600010.SH,-0.718708
2024.01.23,000019.SZ,-0.374567
2024.01.23,600006.SH,-0.5406
2024.01.23,600018.SH,-1.333767
2024.01.23,600001.SH,0.37596
2024.01.23,000002.SZ,0.342868
2024.01.23,600019.SH,0.109387
2024.01.23,600000.SH,-0.612284
2024.01.23,000014.SZ,0.778595
2024.01.23,000020.SZ,-0.133885
2024.01.23,000021.SZ,-0.461417
2024.01.23,600024.SH,0.071492
2024.01.23,600015.SH,0.042819
2024.01.23,600008.SH,-1.296176
2024.01.23,000005.SZ,-0.060274
2024.01.23,600009.SH,0.015469
2024.01.23,600007.SH,-0.234172
2024.01.23,000025.SZ,-0.705528
2024.01.23,600005.SH,-0.690798
2024.01.23,000015.SZ,0.212232
2024.01.23,000001.SZ,0.336
2024.01.24,600015.SH,-0.196911
2024.01.24,600013.SH,0.224026
2024.01.24,600007.SH,-0.112037
2024.01.24,600006.SH,0.574558
2024.01.24,000005.SZ,0.157617
2024.01.24,000013.SZ,0.90776
2024.01.24,000002.SZ,-0.099358
2024.01.24,600010.SH,0.652237
2024.01.24,600024.SH,0.084746
2024.01.24,600011.SH,-0.309083
2024.01.24,000020.SZ,1.340326
2024.01.24,600023.SH,0.694394
2024.01.24,000011.SZ,0.156701
2024.01.24,600014.SH,0.422537
2024.01.24,600004.SH,-0.50147
2024.01.24,600021.SH,-0.483867
2024.01.24,000024.SZ,0.596584
2024.01.24,600017.SH,0.041938
2024.01.24,000025.SZ,-0.03837
2024.01.24,600003.SH,-0.10443
2024.01.24,000012.SZ,0.115573
2024.01.24,600012.SH,-0.087586
2024.01.24,600000.SH,-0.976531
2024.01.24,000007.SZ,0.747477
2024.01.24,000001.SZ,-0.015741
2024.01.24,000021.SZ,0.955303
2024.01.24,000017.SZ,-0.841559
2024.01.24,000008.SZ,-0.843521
